feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,feature 17,feature 18,feature 19,feature 20,feature 21,feature 22,feature 23,feature 24,feature 25,feature 26,feature 27,feature 28,feature 29,feature 30,feature 31,feature 32,feature 33,feature 34,feature 35,feature 36,feature 37,feature 38,feature 39,feature 40,feature 41,feature 42,feature 43,feature 44,feature 45,feature 46,feature 47,feature 48,y
1403.0,5734.137705830934,6005.438311266174,5929.59175845585,5636.3441225973265,5077.598663468332,4890.2958942735195,8304.194848078447,7631.323738112727,6577.61609700059,6287.068424846084,5942.247857749482,6067.584291602363,5975.830694663475,6256.699894810625,6256.45067130065,5226.963801809436,5158.744918215018,5568.912130674558,10400.537109375,10551.26953125,10271.337890625,9711.474609375,8720.947265625,8613.28125,15891.50390625,15073.2421875,14319.580078125,14168.84765625,13178.3203125,13307.51953125,13070.654296875,13587.451171875,13264.453125,10981.93359375,10529.736328125,11864.794921875,-428.32623291015625,52.71575927734375,-32.03866195678711,17.63817596435547,-6.658768653869629,5.805351257324219,-4.872787952423096,-2.742619514465332,-6.7457051277160645,-0.8740384578704834,-4.48366117477417,-1.3630352020263672,hihat
3281.0,9720.309311488249,9786.008777886378,9325.513372630907,9146.314060198081,9074.15641373246,8424.258475024571,8079.856541560962,8340.237567449774,8726.65997754981,8587.024170313016,8561.469233188876,8377.136894230702,8451.914881784718,8917.226011005147,9016.947493885044,8755.851183387285,8751.777471700861,8719.93495759437,14771.77734375,14814.84375,14534.912109375,13759.716796875,13501.318359375,12747.65625,12467.724609375,12984.521484375,13113.720703125,13070.654296875,13113.720703125,13027.587890625,13113.720703125,13544.384765625,13716.650390625,13673.583984375,13673.583984375,13673.583984375,-110.58224487304688,-51.13785934448242,-39.796146392822266,28.205577850341797,-28.052358627319336,-9.184361457824707,-34.43391418457031,3.043130397796631,-11.987025260925293,-9.139678001403809,-13.062859535217285,-6.33121395111084,hihat
3412.0,9348.72666062822,10182.581927561365,10695.569736120635,10398.551017422873,10160.472179428289,10183.708258134655,10039.374999934913,9689.813159843823,9531.540853269513,9345.978162288036,9164.752756074075,9197.74686559221,9453.374730303027,9218.679736143233,8716.479699347201,8567.193247044244,8413.225957219156,8387.19092527183,16472.900390625,16989.697265625,17075.830078125,16946.630859375,16838.96484375,17075.830078125,16795.8984375,15374.70703125,14922.509765625,15073.2421875,15159.375,14922.509765625,15159.375,14836.376953125,13716.650390625,13608.984375,13049.12109375,12360.05859375,-148.53982543945312,-64.90868377685547,-37.62443542480469,9.413800239562988,-39.42607879638672,-8.00570011138916,-0.3261496126651764,-5.328576564788818,-16.254810333251953,-3.90307879447937,-2.4314615726470947,-2.860964059829712,hihat
3558.0,9230.608694084862,10082.973791418393,10704.26325111455,10501.921898688537,10427.853518941713,10403.938403708135,10319.828319411576,10026.226981844882,9513.703765402592,9382.90814380682,9199.310150614518,9346.943285359403,9650.50168395599,9278.06331855892,8384.562700912535,7991.399039181323,8002.138879106585,7822.968658622912,16149.90234375,16968.1640625,17011.23046875,16968.1640625,16838.96484375,16860.498046875,16128.369140625,15460.83984375,14707.177734375,14836.376953125,15008.642578125,14965.576171875,15159.375,14922.509765625,13695.1171875,12812.255859375,12424.658203125,12273.92578125,-212.3863983154297,-51.14994812011719,-17.26811981201172,36.3636589050293,-23.080976486206055,-0.2451474964618683,-4.253836631774902,0.8226529359817505,-28.266403198242188,15.01918888092041,-3.3878965377807617,4.347971439361572,hihat
2898.0,8052.78493197697,8165.920440053595,8225.508000515174,8171.311953391445,8202.848462888822,8506.911223278887,8421.339748763818,8157.4969194005635,8080.9808784503975,7959.224234854113,7776.673768205357,7432.644446423583,7182.401509954332,6860.4650835052025,6802.852056211673,6654.900612012808,6517.326973426654,6399.545574290156,12187.79296875,12639.990234375,12704.58984375,12273.92578125,12403.125,12812.255859375,12661.5234375,12316.9921875,12187.79296875,11993.994140625,11714.0625,11175.732421875,10917.333984375,10206.73828125,9969.873046875,9862.20703125,9560.7421875,9453.076171875,-203.6975555419922,-35.78749084472656,-71.57933044433594,25.76243782043457,-61.43300247192383,-1.2933626174926758,-32.03752136230469,-8.913904190063477,-30.412614822387695,-12.88158893585205,-23.611513137817383,-7.113822937011719,hihat
3230.0,10305.008505272912,10576.294020467398,10957.5044188268,10977.668413123487,10602.02466999025,10346.417288538312,9901.94594547361,9205.095335240523,8606.367474076465,8167.679129350001,7819.120604701534,7649.655054480066,7512.99823435436,7389.407987361057,7403.116352709152,7380.655409262006,7401.952654621098,7487.937918361988,16020.703125,16343.701171875,16860.498046875,16860.498046875,16085.302734375,15891.50390625,15116.30859375,13845.849609375,12618.45703125,11929.39453125,11692.529296875,11218.798828125,10852.734375,10809.66796875,10831.201171875,10874.267578125,11025.0,11111.1328125,-272.04840087890625,-97.98194885253906,-73.95450592041016,15.027640342712402,-42.646942138671875,2.6557071208953857,-12.096367835998535,-2.2252588272094727,-14.046998023986816,-4.732719421386719,-6.883029460906982,0.289875864982605,hihat
3137.0,7994.085212617753,7994.326415222555,7915.045103121498,7957.6691995003375,8028.496266796466,8049.969110518185,8032.6893540841775,7963.960275525199,7883.4328591272215,7833.612778752464,7707.260877310981,7686.537826507527,7644.9912922036165,7597.469415917981,7597.648036664255,7668.140720123729,7671.4252130162,7562.351011222952,10788.134765625,10745.068359375,10745.068359375,10831.201171875,10960.400390625,11111.1328125,10895.80078125,10551.26953125,10658.935546875,10486.669921875,10314.404296875,10335.9375,10465.13671875,10658.935546875,10852.734375,11089.599609375,11197.265625,11283.3984375,-348.560546875,-42.48635482788086,-62.749267578125,69.75735473632812,-55.6390495300293,37.10198211669922,-7.530018329620361,20.04529571533203,8.557320594787598,9.260303497314453,17.30789566040039,4.959110260009766,hihat
3660.0,10275.580984173503,10041.375717977577,9727.613647220063,9610.146792405418,9609.21721012791,9658.926855063146,9781.852470185242,9819.00629491841,9747.993941824183,9691.342197650145,9728.216169204365,9721.997751460927,9773.761197907925,9693.567156659232,9773.649772222203,9766.534263442634,9686.844939249655,9660.893173897708,13910.44921875,13307.51953125,12639.990234375,12037.060546875,11950.927734375,11993.994140625,12295.458984375,12575.390625,12295.458984375,11843.26171875,12101.66015625,12037.060546875,12403.125,12295.458984375,12360.05859375,12058.59375,11821.728515625,11606.396484375,-254.18133544921875,-105.07769775390625,25.45711326599121,71.0,-44.25118637084961,47.3878173828125,-19.146785736083984,19.36467933654785,3.026968240737915,4.049002170562744,4.012094497680664,10.236532211303711,hihat
2886.0,7987.882787129956,8130.323217007803,8254.26752166316,8204.029113442915,8232.306216863652,8061.159163812933,7963.9362577813845,7891.524044779054,7892.742937482853,7909.607961722701,7944.127381340193,7912.537171326973,7822.248970093098,7798.853169389389,7881.3445243783535,7855.780305403157,7672.317547722453,7682.485170349133,10271.337890625,10185.205078125,10271.337890625,10314.404296875,10335.9375,10314.404296875,10163.671875,10034.47265625,10099.072265625,10077.5390625,10142.138671875,10099.072265625,10012.939453125,9991.40625,10163.671875,10120.60546875,9948.33984375,9948.33984375,-194.9503173828125,-88.55464172363281,-67.6712417602539,54.12600326538086,-52.433197021484375,-16.32838249206543,1.7346765995025635,-24.746395111083984,18.98220443725586,-16.653650283813477,12.513575553894043,-17.81386375427246,hihat
3000.0,9027.454310016623,8565.28969792912,8477.354229766068,8386.56337565606,8312.35407124356,8257.884064729988,8118.4807690009575,8148.263230664094,8022.251862995323,8003.288859601174,7901.528101395948,7998.405684555463,7889.690532672275,7928.457920332099,7929.399311323824,7909.694635187648,7835.7073433589585,7843.386849750264,14405.712890625,12639.990234375,12338.525390625,12230.859375,12101.66015625,12123.193359375,11714.0625,11627.9296875,11434.130859375,11477.197265625,11304.931640625,11584.86328125,11347.998046875,11283.3984375,11498.73046875,11455.6640625,11175.732421875,11218.798828125,-140.54095458984375,-58.73973846435547,-59.02189254760742,24.183937072753906,-57.40560531616211,0.1650879681110382,-26.646060943603516,-11.513678550720215,-14.218358039855957,-14.91757869720459,-12.240478515625,4.73002290725708,hihat
3244.0,9467.115702651585,9903.040853375613,10212.607643257114,10078.733270522871,9517.48024906847,9342.547503279126,9188.217207644711,8521.46063542187,8265.848032064745,8249.357068224272,8361.988976286451,8566.414866730276,8378.088320841227,8447.230902696227,8375.624243442155,7991.2476146997315,7002.436979019606,6955.446776557906,13975.048828125,14427.24609375,14707.177734375,14513.37890625,14061.181640625,13888.916015625,13867.3828125,13479.78515625,13458.251953125,13587.451171875,13802.783203125,14061.181640625,13953.515625,14190.380859375,14125.78125,13329.052734375,12037.060546875,11821.728515625,-140.72564697265625,-25.166696548461914,-35.45825958251953,28.10834312438965,-2.59773588180542,19.59586524963379,-3.567866086959839,18.869606018066406,-4.373801231384277,13.130372047424316,6.7706074714660645,7.210906982421875,hihat
1966.0,6414.863976934212,6555.987514949143,6418.547630021865,6056.205905375594,5808.3078183052485,5843.1577778385345,5996.45969361436,5986.332857646444,6049.62060067735,5726.8410905352375,5843.339919406759,6588.488896661409,6598.877248556553,6674.235646765295,7320.7346283362285,8357.806714027827,7811.163374235897,6554.349582828895,10422.0703125,11670.99609375,11606.396484375,10465.13671875,9496.142578125,9969.873046875,11218.798828125,11563.330078125,11778.662109375,10594.3359375,10874.267578125,12252.392578125,12747.65625,12833.7890625,14039.6484375,14900.9765625,14577.978515625,12962.98828125,-265.02325439453125,37.090492248535156,-46.87413024902344,17.813735961914062,-14.98035717010498,8.69446086883545,4.468081474304199,5.00471830368042,-4.426831245422363,6.290234565734863,-7.609017372131348,5.271051406860352,hihat
1288.0,14285.341084963897,14332.393819685321,14494.600515332464,14538.66512488931,14337.04807992802,13964.866077034616,2107.4881050716176,1986.4173372326748,3169.6472449893213,4913.809274877334,6338.466925986507,7771.694097410946,9491.46266669531,10313.316039421974,10782.571971280604,11024.99332976129,0.0,0.0,19875.146484375,19810.546875,19767.48046875,19875.146484375,19681.34765625,19143.017578125,3832.91015625,3854.443359375,10422.0703125,14750.244140625,16429.833984375,17355.76171875,18044.82421875,18497.021484375,18604.6875,18755.419921875,0.0,0.0,-558.783935546875,-29.383310317993164,14.304691314697266,0.8578575849533081,2.6407318115234375,1.1048246622085571,-0.6879175901412964,5.783226013183594,-0.21387770771980286,4.294744491577148,2.3462822437286377,2.352069139480591,hihat
2114.0,14193.545349916727,14361.600818741299,14560.73725795441,14434.634845424918,13996.298214032315,13843.770958893421,13160.274144462046,11612.199161313747,7402.827957958054,3716.2784110002267,2845.732947504408,4112.07768357905,5568.223051962408,7072.294068267764,8862.093323949674,9853.416859909597,10985.883186656327,0.0,20068.9453125,20176.611328125,20435.009765625,20456.54296875,20262.744140625,20004.345703125,19530.615234375,19552.1484375,17657.2265625,11197.265625,7795.01953125,13264.453125,15267.041015625,16860.498046875,17700.29296875,18152.490234375,19487.548828125,0.0,-617.5693506815735,-11.831100407681298,15.070002383090278,-2.7482920633074377,9.148358580821744,1.3836193430411243,1.7569937799578526,3.2473031048844447,-0.04812383351980366,2.9000817523516065,0.7622675239530744,3.069160509536695,hihat
4700.0,13739.777797602603,13867.924569802879,13865.045735497497,13943.538722363275,13808.297369210757,13606.40862926403,13559.648391418646,13498.14752237333,13326.304398603279,13122.371570497044,12891.13002047737,12467.204321495035,11849.67863112551,10545.30974980871,9766.557854504994,9760.786242620165,9680.354286556989,9696.808634002198,17678.759765625,18066.357421875,18174.0234375,18410.888671875,18367.822265625,18195.556640625,18087.890625,18109.423828125,18109.423828125,17894.091796875,17764.892578125,17205.029296875,16236.03515625,13996.58203125,12360.05859375,12058.59375,11800.1953125,11735.595703125,-304.6861572265625,-102.8053207397461,42.46446990966797,15.276811599731445,-24.471220016479492,18.23208236694336,-16.697261810302734,12.983092308044434,0.017542468383908272,6.753634929656982,7.2941107749938965,8.82119083404541,hihat
800.0,4678.133302833461,4516.350273997129,4366.299443084622,4129.069485635112,3747.4608462702763,3457.50923474795,3137.4217864133643,3224.651569282689,3481.4615874536294,3096.385447486657,2647.4298177857677,2767.5033545749775,3290.3269092514097,3153.360913699543,2662.2141720548457,2583.091807545467,2923.713066043326,3010.5905510126668,8441.015625,8204.150390625,8139.55078125,7773.486328125,7235.15625,6761.42578125,6330.76171875,6395.361328125,6438.427734375,6136.962890625,5512.5,5857.03125,6653.759765625,6287.6953125,5254.1015625,5017.236328125,5770.8984375,5770.8984375,-177.00955200195312,130.54330444335938,-52.648231506347656,46.819400787353516,-13.300601959228516,15.449718475341797,2.5398142337799072,5.835012435913086,1.1718087196350098,0.9523409605026245,-3.098690986633301,2.3248865604400635,hihat
1462.0,5370.455810363591,5434.2938514449215,5482.290793768063,5423.943840672742,5162.509675715495,4871.119698257634,4664.017825091829,4510.804202263914,4303.511214876383,4174.178802169638,4196.699548843528,4377.979040201996,4962.565426961592,5521.2157009135635,6029.658057836943,6939.6174810255925,7590.825054667046,7743.87376927458,7795.01953125,7859.619140625,7859.619140625,7773.486328125,7687.353515625,7515.087890625,7515.087890625,7364.35546875,7278.22265625,7364.35546875,7342.822265625,7407.421875,8699.4140625,10981.93359375,13135.25390625,14944.04296875,15374.70703125,15654.638671875,-381.1936459246523,69.64296188102895,-66.92765267864114,44.71240789377144,-26.512214382377294,9.449441373411013,4.28664041994394,12.525098178661878,-4.364104118376022,4.308075684197768,-5.885242232037399,8.234230550804412,hihat
3073.0,7217.149018666943,7426.086597855552,7669.434799161869,7928.698712668967,7948.699473566129,7687.971359408963,7635.6053957114,7735.746810012975,7916.864088313163,8626.862843677849,8651.976645738896,9070.34867916883,9634.208978942692,10052.386264675442,10309.712188317688,10599.674950830926,10701.255333869562,10747.24789295141,10335.9375,11003.466796875,11886.328125,12553.857421875,12424.658203125,11800.1953125,11972.4609375,13006.0546875,15267.041015625,16968.1640625,16774.365234375,17248.095703125,18087.890625,18281.689453125,18410.888671875,18410.888671875,18432.421875,18174.0234375,-368.2751159667969,-2.399378776550293,-22.874616622924805,22.89476776123047,-8.268668174743652,3.99838924407959,1.1159864664077759,0.2944936454296112,0.8421910405158997,1.416308879852295,4.634490966796875,2.3520736694335938,hihat
2110.0,7120.862089833394,7276.8080672037395,7425.618212007472,7237.838906650573,7004.1729896129045,6667.356365288752,6425.30241760213,5960.236764273934,5373.292751996799,5323.717368059949,5643.97096042472,5846.910762179403,5962.435363610699,6093.937295063761,6048.044480542767,6271.178343608864,6261.832707015933,6215.796128171213,9883.740234375,10271.337890625,10551.26953125,10551.26953125,10551.26953125,10185.205078125,9991.40625,9517.67578125,8785.546875,8720.947265625,9582.275390625,10034.47265625,9969.873046875,10249.8046875,10206.73828125,10766.6015625,11347.998046875,11326.46484375,-268.0590515136719,11.16618537902832,-65.29735565185547,31.321693420410156,-22.277286529541016,-2.8122167587280273,-13.579245567321777,-11.597561836242676,-4.488763809204102,-11.051868438720703,-16.72702407836914,-2.5050859451293945,hihat
3846.0,11159.706917818856,11134.833039213445,11254.42619991577,11347.866934943926,11511.12694208325,11510.010566856568,11398.573799691576,11249.734375406988,10760.068487762559,9939.38266259803,8429.480948274813,8442.957903737002,9205.820046479012,9632.558953046155,9698.89140740294,9588.271741716986,9801.598873686304,10341.170304506424,16171.435546875,15999.169921875,15869.970703125,15956.103515625,16192.96875,16236.03515625,16020.703125,15805.37109375,15460.83984375,15934.5703125,15719.23828125,15783.837890625,16494.43359375,16688.232421875,16666.69921875,16343.701171875,16666.69921875,16946.630859375,-223.89454650878906,-25.190040588378906,14.054503440856934,17.470352172851562,-14.47336196899414,6.446737289428711,-13.649885177612305,1.182523488998413,-22.279644012451172,-8.46924114227295,-16.1676025390625,-6.201910018920898,hihat
